observer,auc,sigma,tau_r,delay,obs_window,v_min,collapsed,recovered,t_return
slow_observer,2.3559322033898304,12.0,30.0,4.0,160.0,-0.24673251134711469,True,True,151.20000000000002
slow_observer,2.423728813559322,2.0,30.0,4.0,160.0,-1.0709442280590868,True,True,149.70000000000002
slow_observer,2.423728813559322,2.169491525423729,30.0,4.0,160.0,-1.0481779457084064,True,True,149.70000000000002
slow_observer,2.423728813559322,2.3389830508474576,30.0,4.0,160.0,-1.026061468032869,True,True,149.70000000000002
slow_observer,2.423728813559322,2.5084745762711864,30.0,4.0,160.0,-1.00455296953965,True,True,149.75
slow_observer,2.423728813559322,2.6779661016949152,30.0,4.0,160.0,-0.9836208892249128,True,True,149.75
slow_observer,2.423728813559322,2.847457627118644,30.0,4.0,160.0,-0.9632178198227391,True,True,149.75
slow_observer,2.423728813559322,3.016949152542373,30.0,4.0,160.0,-0.9433158843118225,True,True,149.8
slow_observer,2.423728813559322,3.1864406779661016,30.0,4.0,160.0,-0.9239093001999333,True,True,149.8
slow_observer,2.423728813559322,3.3559322033898304,30.0,4.0,160.0,-0.9049526076137833,True,True,149.8
slow_observer,2.423728813559322,3.5254237288135593,30.0,4.0,160.0,-0.886426756934327,True,True,149.85
slow_observer,2.423728813559322,3.694915254237288,30.0,4.0,160.0,-0.8683301287331116,True,True,149.85
slow_observer,2.423728813559322,3.864406779661017,30.0,4.0,160.0,-0.8506272986825983,True,True,149.9
slow_observer,2.423728813559322,4.033898305084746,30.0,4.0,160.0,-0.8333038332950444,True,True,149.9
slow_observer,2.423728813559322,4.203389830508474,30.0,4.0,160.0,-0.8163449010427494,True,True,149.95000000000002
slow_observer,2.423728813559322,4.372881355932203,30.0,4.0,160.0,-0.7997357004766223,True,True,149.95000000000002
slow_observer,2.423728813559322,4.5423728813559325,30.0,4.0,160.0,-0.7834617410038508,True,True,150.0
slow_observer,2.423728813559322,4.711864406779661,30.0,4.0,160.0,-0.7675150676276665,True,True,150.0
slow_observer,2.423728813559322,4.881355932203389,30.0,4.0,160.0,-0.7518833017776636,True,True,150.05
slow_observer,2.423728813559322,5.0508474576271185,30.0,4.0,160.0,-0.7365478443850881,True,True,150.05
slow_observer,2.423728813559322,5.220338983050848,30.0,4.0,160.0,-0.7215032183994754,True,True,150.1
slow_observer,2.423728813559322,5.389830508474576,30.0,4.0,160.0,-0.7067419464033216,True,True,150.1
slow_observer,2.423728813559322,5.5593220338983045,30.0,4.0,160.0,-0.6922476148007815,True,True,150.15
slow_observer,2.423728813559322,5.728813559322034,30.0,4.0,160.0,-0.6780191481636945,True,True,150.20000000000002
slow_observer,2.423728813559322,5.898305084745763,30.0,4.0,160.0,-0.6640432115367275,True,True,150.20000000000002
slow_observer,2.423728813559322,6.067796610169491,30.0,4.0,160.0,-0.6503091236873892,True,True,150.25
slow_observer,2.423728813559322,6.23728813559322,30.0,4.0,160.0,-0.6368201977582215,True,True,150.3
slow_observer,2.423728813559322,6.406779661016949,30.0,4.0,160.0,-0.6235597447690425,True,True,150.3
slow_observer,2.423728813559322,6.576271186440678,30.0,4.0,160.0,-0.6105220917895381,True,True,150.35
slow_observer,2.423728813559322,6.745762711864407,30.0,4.0,160.0,-0.5977015797025613,True,True,150.4
slow_observer,2.423728813559322,6.915254237288135,30.0,4.0,160.0,-0.5850925376918834,True,True,150.45000000000002
slow_observer,2.423728813559322,7.084745762711864,30.0,4.0,160.0,-0.5726896973265518,True,True,150.45000000000002
slow_observer,2.423728813559322,7.254237288135593,30.0,4.0,160.0,-0.5604872378766705,True,True,150.5
slow_observer,2.423728813559322,7.423728813559322,30.0,4.0,160.0,-0.5484786099394157,True,True,150.55
slow_observer,2.423728813559322,7.59322033898305,30.0,4.0,160.0,-0.5366596299269913,True,True,150.6
slow_observer,2.423728813559322,7.762711864406779,30.0,4.0,160.0,-0.5250252500200382,True,True,150.65
slow_observer,2.423728813559322,7.932203389830509,30.0,4.0,160.0,-0.5135700799300171,True,True,150.70000000000002
slow_observer,2.423728813559322,8.101694915254237,30.0,4.0,160.0,-0.5022892140082169,True,True,150.75
slow_observer,2.423728813559322,8.271186440677965,30.0,4.0,160.0,-0.49117790293627694,True,True,150.75
slow_observer,2.423728813559322,8.440677966101696,30.0,4.0,160.0,-0.48023155519723043,True,True,150.8
slow_observer,2.423728813559322,8.610169491525424,30.0,4.0,160.0,-0.4694487941199404,True,True,150.85
slow_observer,2.423728813559322,8.779661016949152,30.0,4.0,160.0,-0.4588245631823611,True,True,150.9
slow_observer,2.423728813559322,8.94915254237288,30.0,4.0,160.0,-0.44835265035240546,True,True,150.95000000000002
slow_observer,2.423728813559322,9.118644067796609,30.0,4.0,160.0,-0.43803211320338725,True,True,151.0
slow_observer,2.423728813559322,9.288135593220339,30.0,4.0,160.0,-0.42785928786257765,True,True,151.05
slow_observer,2.423728813559322,9.457627118644067,30.0,4.0,160.0,-0.41782756585994607,True,True,151.1
slow_observer,2.423728813559322,9.627118644067796,30.0,4.0,160.0,-0.40793962927302146,True,True,151.20000000000002
slow_observer,2.423728813559322,9.796610169491526,30.0,4.0,160.0,-0.39818537708943613,True,True,151.25
slow_observer,2.423728813559322,9.966101694915254,30.0,4.0,160.0,-0.388568478371562,True,True,151.3
slow_observer,2.423728813559322,10.135593220338983,30.0,4.0,160.0,-0.3790795927057689,True,True,151.35
slow_observer,2.423728813559322,10.305084745762711,30.0,4.0,160.0,-0.3697216410551519,True,True,151.4
slow_observer,2.423728813559322,10.47457627118644,30.0,4.0,160.0,-0.36048742573319525,True,True,151.45000000000002
slow_observer,2.423728813559322,10.64406779661017,30.0,4.0,160.0,-0.3513760232727738,True,True,151.5
slow_observer,2.423728813559322,10.813559322033898,30.0,4.0,160.0,-0.3423858658808717,True,True,151.6
slow_observer,2.423728813559322,10.983050847457626,30.0,4.0,160.0,-0.33351197238537367,True,True,151.65
slow_observer,2.423728813559322,11.152542372881356,30.0,4.0,160.0,-0.3247534201687013,True,True,151.70000000000002
slow_observer,2.423728813559322,11.322033898305085,30.0,4.0,160.0,-0.31610885657988397,True,True,151.75
slow_observer,2.423728813559322,11.491525423728813,30.0,4.0,160.0,-0.30757397915566,True,True,151.85
slow_observer,2.423728813559322,11.661016949152541,30.0,4.0,160.0,-0.2991467991772947,True,True,151.9
slow_observer,2.423728813559322,11.83050847457627,30.0,4.0,160.0,-0.29082564261549665,True,True,151.95000000000002
slow_observer,2.423728813559322,12.0,30.0,4.0,160.0,-0.2826097059182547,True,True,152.05
slow_observer,2.4915254237288136,2.0,30.0,4.0,160.0,-1.1288727379348666,True,True,150.55
slow_observer,2.4915254237288136,2.169491525423729,30.0,4.0,160.0,-1.1054696364974537,True,True,150.55
slow_observer,2.4915254237288136,2.3389830508474576,30.0,4.0,160.0,-1.0827345160897324,True,True,150.55
slow_observer,2.4915254237288136,2.5084745762711864,30.0,4.0,160.0,-1.0606243812750251,True,True,150.55
slow_observer,2.4915254237288136,2.6779661016949152,30.0,4.0,160.0,-1.03910678822421,True,True,150.6
slow_observer,2.4915254237288136,2.847457627118644,30.0,4.0,160.0,-1.0181330035940048,True,True,150.6
slow_observer,2.4915254237288136,3.016949152542373,30.0,4.0,160.0,-0.9976743705862787,True,True,150.6
slow_observer,2.4915254237288136,3.1864406779661016,30.0,4.0,160.0,-0.9777249449607716,True,True,150.65
slow_observer,2.4915254237288136,3.3559322033898304,30.0,4.0,160.0,-0.9582379952393433,True,True,150.65
slow_observer,2.4915254237288136,3.5254237288135593,30.0,4.0,160.0,-0.939193938946477,True,True,150.65
slow_observer,2.4915254237288136,3.694915254237288,30.0,4.0,160.0,-0.9205911113550167,True,True,150.70000000000002
slow_observer,2.4915254237288136,3.864406779661017,30.0,4.0,160.0,-0.9023930972471466,True,True,150.70000000000002
slow_observer,2.4915254237288136,4.033898305084746,30.0,4.0,160.0,-0.8845850594011998,True,True,150.75
slow_observer,2.4915254237288136,4.203389830508474,30.0,4.0,160.0,-0.867151751421568,True,True,150.75
slow_observer,2.4915254237288136,4.372881355932203,30.0,4.0,160.0,-0.8500779578326119,True,True,150.8
slow_observer,2.4915254237288136,4.5423728813559325,30.0,4.0,160.0,-0.8333487827102516,True,True,150.8
slow_observer,2.4915254237288136,4.711864406779661,30.0,4.0,160.0,-0.8169560485403287,True,True,150.85
slow_observer,2.4915254237288136,4.881355932203389,30.0,4.0,160.0,-0.8008870304987173,True,True,150.85
slow_observer,2.4915254237288136,5.0508474576271185,30.0,4.0,160.0,-0.7851226092629924,True,True,150.9
slow_observer,2.4915254237288136,5.220338983050848,30.0,4.0,160.0,-0.7696571545784822,True,True,150.9
slow_observer,2.4915254237288136,5.389830508474576,30.0,4.0,160.0,-0.7544829798691488,True,True,150.95000000000002
slow_observer,2.4915254237288136,5.5593220338983045,30.0,4.0,160.0,-0.7395832124175876,True,True,150.95000000000002
slow_observer,2.4915254237288136,5.728813559322034,30.0,4.0,160.0,-0.724956746713728,True,True,151.0
slow_observer,2.4915254237288136,5.898305084745763,30.0,4.0,160.0,-0.7105898747964959,True,True,151.05
slow_observer,2.4915254237288136,6.067796610169491,30.0,4.0,160.0,-0.6964716166576662,True,True,151.05
slow_observer,2.4915254237288136,6.23728813559322,30.0,4.0,160.0,-0.6826053781150957,True,True,151.1
slow_observer,2.4915254237288136,6.406779661016949,30.0,4.0,160.0,-0.6689740033639796,True,True,151.15
slow_observer,2.4915254237288136,6.576271186440678,30.0,4.0,160.0,-0.6555716607906451,True,True,151.20000000000002
slow_observer,2.4915254237288136,6.745762711864407,30.0,4.0,160.0,-0.6423925329809542,True,True,151.20000000000002
slow_observer,2.4915254237288136,6.915254237288135,30.0,4.0,160.0,-0.6294307904944539,True,True,151.25
slow_observer,2.4915254237288136,7.084745762711864,30.0,4.0,160.0,-0.6166810175314904,True,True,151.3
slow_observer,2.4915254237288136,7.254237288135593,30.0,4.0,160.0,-0.6041372305445494,True,True,151.35
slow_observer,2.4915254237288136,7.423728813559322,30.0,4.0,160.0,-0.5917926969307273,True,True,151.4
slow_observer,2.4915254237288136,7.59322033898305,30.0,4.0,160.0,-0.5796431160787963,True,True,151.4
slow_observer,2.4915254237288136,7.762711864406779,30.0,4.0,160.0,-0.5676832989716478,True,True,151.45000000000002
slow_observer,2.4915254237288136,7.932203389830509,30.0,4.0,160.0,-0.5559077045434434,True,True,151.5
slow_observer,2.4915254237288136,8.101694915254237,30.0,4.0,160.0,-0.5443112899245306,True,True,151.55
slow_observer,2.4915254237288136,8.271186440677965,30.0,4.0,160.0,-0.5328891729484807,True,True,151.6
slow_observer,2.4915254237288136,8.440677966101696,30.0,4.0,160.0,-0.5216366336642846,True,True,151.65
slow_observer,2.4915254237288136,8.610169491525424,30.0,4.0,160.0,-0.5105522568925264,True,True,151.70000000000002
slow_observer,2.4915254237288136,8.779661016949152,30.0,4.0,160.0,-0.49963084466997976,True,True,151.75
slow_observer,2.4915254237288136,8.94915254237288,30.0,4.0,160.0,-0.48886601120142403,True,True,151.8
slow_observer,2.4915254237288136,9.118644067796609,30.0,4.0,160.0,-0.4782567876985866,True,True,151.85
slow_observer,2.4915254237288136,9.288135593220339,30.0,4.0,160.0,-0.4677994078027892,True,True,151.9
slow_observer,2.4915254237288136,9.457627118644067,30.0,4.0,160.0,-0.4574870781916921,True,True,151.95000000000002
slow_observer,2.4915254237288136,9.627118644067796,30.0,4.0,160.0,-0.4473225559659731,True,True,152.0
slow_observer,2.4915254237288136,9.796610169491526,30.0,4.0,160.0,-0.4372954575674627,True,True,152.05
slow_observer,2.4915254237288136,9.966101694915254,30.0,4.0,160.0,-0.4274095546896476,True,True,152.1
slow_observer,2.4915254237288136,10.135593220338983,30.0,4.0,160.0,-0.41765524564858797,True,True,152.15
slow_observer,2.4915254237288136,10.305084745762711,30.0,4.0,160.0,-0.4080355331126393,True,True,152.25
slow_observer,2.4915254237288136,10.47457627118644,30.0,4.0,160.0,-0.39854301806139625,True,True,152.3
slow_observer,2.4915254237288136,10.64406779661017,30.0,4.0,160.0,-0.38917675119648787,True,True,152.35
slow_observer,2.4915254237288136,10.813559322033898,30.0,4.0,160.0,-0.37993512087054654,True,True,152.4
slow_observer,2.4915254237288136,10.983050847457626,30.0,4.0,160.0,-0.37081300657797217,True,True,152.45000000000002
slow_observer,2.4915254237288136,11.152542372881356,30.0,4.0,160.0,-0.36180945989370006,True,True,152.55
slow_observer,2.4915254237288136,11.322033898305085,30.0,4.0,160.0,-0.35292309033037056,True,True,152.6
slow_observer,2.4915254237288136,11.491525423728813,30.0,4.0,160.0,-0.34414947507609844,True,True,152.65
slow_observer,2.4915254237288136,11.661016949152541,30.0,4.0,160.0,-0.33548656978365243,True,True,152.75
slow_observer,2.4915254237288136,11.83050847457627,30.0,4.0,160.0,-0.3269326535977476,True,True,152.8
slow_observer,2.4915254237288136,12.0,30.0,4.0,160.0,-0.3184869004893949,True,True,152.85
slow_observer,2.5593220338983054,2.0,30.0,4.0,160.0,-1.1868012478106442,True,True,151.35
slow_observer,2.5593220338983054,2.169491525423729,30.0,4.0,160.0,-1.1627613272865003,True,True,151.35
slow_observer,2.5593220338983054,2.3389830508474576,30.0,4.0,160.0,-1.1394075641465973,True,True,151.35
slow_observer,2.5593220338983054,2.5084745762711864,30.0,4.0,160.0,-1.1166957930104,True,True,151.35
slow_observer,2.5593220338983054,2.6779661016949152,30.0,4.0,160.0,-1.0945926872235094,True,True,151.4
slow_observer,2.5593220338983054,2.847457627118644,30.0,4.0,160.0,-1.0730481873652702,True,True,151.4
slow_observer,2.5593220338983054,3.016949152542373,30.0,4.0,160.0,-1.0520328568607362,True,True,151.4
slow_observer,2.5593220338983054,3.1864406779661016,30.0,4.0,160.0,-1.0315405897216088,True,True,151.45000000000002
slow_observer,2.5593220338983054,3.3559322033898304,30.0,4.0,160.0,-1.0115233828649037,True,True,151.45000000000002
slow_observer,2.5593220338983054,3.5254237288135593,30.0,4.0,160.0,-0.9919611209586255,True,True,151.45000000000002
